ticker,expiration,contractType,strike,bid,ask,volume,openInterest,impliedVolatility,spot_price,moneyness
QQQ,2026-04-08,put,561.0,0.0,0.01,1066.0,2387.0,0.500005,607.140625,0.924
QQQ,2026-04-08,put,562.0,0.0,0.01,2265.0,6410.0,0.51562984375,607.140625,0.9257
QQQ,2026-04-08,put,563.0,0.0,0.01,2969.0,5878.0,0.507817421875,607.140625,0.9273
QQQ,2026-04-08,put,564.0,0.0,0.01,1125.0,2272.0,0.492192578125,607.140625,0.9289
QQQ,2026-04-08,put,565.0,0.0,0.01,2775.0,11320.0,0.48438015625,607.140625,0.9306
QQQ,2026-04-08,put,566.0,0.01,0.02,551.0,2330.0,0.507817421875,607.140625,0.9322
QQQ,2026-04-08,put,567.0,0.01,0.02,647.0,2658.0,0.4960987890625,607.140625,0.9339
QQQ,2026-04-08,put,568.0,0.01,0.02,661.0,2261.0,0.48438015625,607.140625,0.9355
QQQ,2026-04-08,put,569.0,0.0,0.01,450.0,2426.0,0.437505625,607.140625,0.9372
QQQ,2026-04-08,put,570.0,0.0,0.01,4632.0,14195.0,0.429693203125,607.140625,0.9388
QQQ,2026-04-08,put,571.0,0.0,0.01,4323.0,3640.0,0.42188078125,607.140625,0.9405
QQQ,2026-04-08,put,572.0,0.01,0.02,3352.0,2809.0,0.437505625,607.140625,0.9421
QQQ,2026-04-08,put,573.0,0.01,0.02,1712.0,1810.0,0.4257869921875,607.140625,0.9438
QQQ,2026-04-08,put,574.0,0.0,0.01,1728.0,6471.0,0.3828186718749999,607.140625,0.9454
QQQ,2026-04-08,put,575.0,0.01,0.02,5485.0,10292.0,0.4023497265625,607.140625,0.9471
QQQ,2026-04-08,put,576.0,0.01,0.02,1271.0,1816.0,0.39063109375,607.140625,0.9487
QQQ,2026-04-08,put,577.0,0.01,0.02,2467.0,3586.0,0.3789124609375,607.140625,0.9504
QQQ,2026-04-08,put,578.0,0.01,0.02,1691.0,2960.0,0.367193828125,607.140625,0.952
QQQ,2026-04-08,put,579.0,0.01,0.02,1787.0,2292.0,0.35938140625,607.140625,0.9537
QQQ,2026-04-08,put,580.0,0.01,0.02,5399.0,9280.0,0.3476627734374999,607.140625,0.9553
QQQ,2026-04-08,put,581.0,0.01,0.02,2618.0,3843.0,0.335944140625,607.140625,0.9569
QQQ,2026-04-08,put,582.0,0.02,0.03,3004.0,2682.0,0.3398503515625,607.140625,0.9586
QQQ,2026-04-08,put,583.0,0.02,0.03,2142.0,2601.0,0.32617861328125,607.140625,0.9602
QQQ,2026-04-08,put,584.0,0.02,0.03,3048.0,4335.0,0.3144599804687499,607.140625,0.9619
QQQ,2026-04-08,put,585.0,0.02,0.03,4566.0,4227.0,0.30274134765625,607.140625,0.9635
QQQ,2026-04-08,put,586.0,0.03,0.04,2262.0,6621.0,0.3007882421875,607.140625,0.9652
QQQ,2026-04-08,put,587.0,0.03,0.04,2104.0,12659.0,0.2890696093749999,607.140625,0.9668
QQQ,2026-04-08,put,588.0,0.03,0.04,3661.0,2709.0,0.2753978710937499,607.140625,0.9685
QQQ,2026-04-08,put,589.0,0.03,0.04,4823.0,2036.0,0.26367923828125,607.140625,0.9701
QQQ,2026-04-08,put,590.0,0.03,0.04,10965.0,1814.0,0.2500075,607.140625,0.9718
QQQ,2026-04-08,put,591.0,0.04,0.05,3009.0,563.0,0.245124736328125,607.140625,0.9734
QQQ,2026-04-08,put,592.0,0.04,0.05,8210.0,182.0,0.23242955078125,607.140625,0.9751
QQQ,2026-04-08,put,593.0,0.05,0.06,6403.0,115.0,0.2246171289062499,607.140625,0.9767
QQQ,2026-04-08,put,594.0,0.05,0.06,8603.0,87.0,0.2109453906249999,607.140625,0.9784
QQQ,2026-04-08,put,595.0,0.06,0.07,27721.0,210.0,0.2021564160156249,607.140625,0.98
QQQ,2026-04-08,put,596.0,0.07,0.08,18961.0,30.0,0.1928791650390625,607.140625,0.9817
QQQ,2026-04-08,put,597.0,0.08,0.09,16283.0,51.0,0.1821370849609375,607.140625,0.9833
QQQ,2026-04-08,put,598.0,0.09,0.1,37598.0,51.0,0.170906728515625,607.140625,0.9849
QQQ,2026-04-08,put,600.0,0.14,0.15,129895.0,182.0,0.1528405029296875,607.140625,0.9882
QQQ,2026-04-08,put,603.0,0.34,0.35,115308.0,83.0,0.1311122045898437,607.140625,0.9932
QQQ,2026-04-08,put,605.0,0.72,0.74,204325.0,34.0,0.1247646118164062,607.140625,0.9965
QQQ,2026-04-08,put,606.0,1.05,1.07,124008.0,32.0,0.1237880590820312,607.140625,0.9981
QQQ,2026-04-08,put,608.0,2.2,2.22,35239.0,36.0,0.1375818664550781,607.140625,1.0014
QQQ,2026-04-08,put,610.0,3.87,3.96,7303.0,12.0,0.1755453540039062,607.140625,1.0047
QQQ,2026-04-09,call,520.0,84.26,87.84,13.0,13.0,1.1709025830078126,607.140625,0.8565
QQQ,2026-04-09,call,530.0,74.16,77.87,13.0,65.0,1.05859845703125,607.140625,0.8729
QQQ,2026-04-09,call,535.0,69.37,72.85,2.0,61.0,0.993164130859375,607.140625,0.8812
QQQ,2026-04-09,call,545.0,59.28,62.86,2.0,14.0,0.87500125,607.140625,0.8977
QQQ,2026-04-09,call,550.0,54.29,57.85,3.0,81.0,0.8125018749999999,607.140625,0.9059
QQQ,2026-04-09,call,551.0,53.39,56.87,1.0,12.0,0.804689453125,607.140625,0.9075
QQQ,2026-04-09,call,555.0,49.29,52.88,1.0,31.0,0.7583031982421876,607.140625,0.9141
QQQ,2026-04-09,call,556.0,48.35,51.88,1.0,11.0,0.7460962890625,607.140625,0.9158
QQQ,2026-04-09,call,557.0,47.29,50.91,1.0,14.0,0.7397486962890624,607.140625,0.9174
QQQ,2026-04-09,call,558.0,46.28,49.88,3.0,13.0,0.7216824707031251,607.140625,0.9191
QQQ,2026-04-09,call,559.0,45.33,48.89,1.0,16.0,0.7114286669921875,607.140625,0.9207
QQQ,2026-04-09,call,560.0,44.25,47.86,1.0,153.0,0.69336244140625,607.140625,0.9224
QQQ,2026-04-09,call,561.0,43.5,46.89,1.0,17.0,0.6870148486328126,607.140625,0.924
QQQ,2026-04-09,call,562.0,42.26,45.89,1.0,16.0,0.6748079394531252,607.140625,0.9257
QQQ,2026-04-09,call,563.0,41.4,44.93,1.0,49.0,0.6699251757812501,607.140625,0.9273
QQQ,2026-04-09,call,564.0,40.31,43.87,1.0,124.0,0.6462437719726561,607.140625,0.9289
QQQ,2026-04-09,call,565.0,39.3,42.9,1.0,132.0,0.639652041015625,607.140625,0.9306
QQQ,2026-04-09,call,566.0,38.41,41.88,3.0,19.0,0.6235389208984375,607.140625,0.9322
QQQ,2026-04-09,call,567.0,37.31,40.89,10.0,46.0,0.6130409790039064,607.140625,0.9339
QQQ,2026-04-09,call,568.0,36.42,39.95,6.0,66.0,0.6110878735351564,607.140625,0.9355
QQQ,2026-04-09,call,569.0,35.32,38.9,6.0,86.0,0.5898478515625001,607.140625,0.9372
QQQ,2026-04-09,call,570.0,34.43,37.92,8.0,304.0,0.5810588769531251,607.140625,0.9388
QQQ,2026-04-09,call,571.0,33.43,36.96,14.0,64.0,0.5749554223632812,607.140625,0.9405
QQQ,2026-04-09,call,572.0,32.34,35.93,8.0,63.0,0.5573774731445313,607.140625,0.9421
QQQ,2026-04-09,call,573.0,31.44,34.94,4.0,233.0,0.5463912548828126,607.140625,0.9438
QQQ,2026-04-09,call,574.0,30.37,33.94,10.0,203.0,0.5336960693359375,607.140625,0.9454
QQQ,2026-04-09,call,575.0,29.43,32.69,48.0,361.0,0.4790091162109374,607.140625,0.9471
QQQ,2026-04-09,call,576.0,28.42,31.96,3.0,355.0,0.5112353564453125,607.140625,0.9487
QQQ,2026-04-09,call,577.0,28.33,30.73,23.0,109.0,0.461919443359375,607.140625,0.9504
QQQ,2026-04-09,call,578.0,27.11,30.01,19.0,133.0,0.4926808544921875,607.140625,0.952
QQQ,2026-04-09,call,579.0,26.32,29.01,30.0,749.0,0.4797415307617187,607.140625,0.9537
QQQ,2026-04-09,call,580.0,25.5,27.92,187.0,982.0,0.454107021484375,607.140625,0.9553
QQQ,2026-04-09,call,581.0,24.2,26.93,73.0,498.0,0.442388388671875,607.140625,0.9569
QQQ,2026-04-09,call,582.0,23.38,25.94,62.0,496.0,0.4309138940429688,607.140625,0.9586
QQQ,2026-04-09,call,583.0,22.15,25.01,45.0,893.0,0.4270076831054688,607.140625,0.9602
QQQ,2026-04-09,call,584.0,21.15,23.96,75.0,1039.0,0.407232490234375,607.140625,0.9619
QQQ,2026-04-09,call,585.0,21.16,23.05,280.0,1776.0,0.405279384765625,607.140625,0.9635
QQQ,2026-04-09,call,586.0,19.43,21.93,351.0,790.0,0.37695935546875,607.140625,0.9652
QQQ,2026-04-09,call,587.0,18.38,20.82,128.0,787.0,0.3493717407226562,607.140625,0.9668
QQQ,2026-04-09,call,588.0,17.28,20.0,429.0,1331.0,0.358404853515625,607.140625,0.9685
QQQ,2026-04-09,call,589.0,16.29,18.87,312.0,905.0,0.3293524096679687,607.140625,0.9701
QQQ,2026-04-09,call,590.0,15.43,16.9,681.0,1857.0,1.0000000000000004e-05,607.140625,0.9718
QQQ,2026-04-09,call,591.0,14.65,16.29,270.0,692.0,0.2124102197265625,607.140625,0.9734
QQQ,2026-04-09,call,592.0,14.31,14.81,179.0,1754.0,1.0000000000000004e-05,607.140625,0.9751
QQQ,2026-04-09,call,593.0,13.36,13.78,463.0,1059.0,1.0000000000000004e-05,607.140625,0.9767
QQQ,2026-04-09,call,594.0,12.38,13.36,544.0,1475.0,0.1936115795898437,607.140625,0.9784
QQQ,2026-04-09,call,595.0,11.48,11.83,647.0,1372.0,1.0000000000000004e-05,607.140625,0.98
QQQ,2026-04-09,call,596.0,10.49,12.0,518.0,2542.0,0.2452468054199219,607.140625,0.9817
QQQ,2026-04-09,call,597.0,8.91,10.11,300.0,4149.0,1.0000000000000004e-05,607.140625,0.9833
QQQ,2026-04-09,call,598.0,8.26,9.13,622.0,798.0,0.0820404296875,607.140625,0.9849
QQQ,2026-04-09,call,599.0,7.98,8.25,3550.0,2920.0,0.1157314990234375,607.140625,0.9866
QQQ,2026-04-09,call,600.0,7.08,7.45,7421.0,7841.0,0.1323328955078125,607.140625,0.9882
QQQ,2026-04-09,call,601.0,6.17,6.48,1079.0,589.0,0.122079091796875,607.140625,0.9899
QQQ,2026-04-09,call,602.0,5.45,5.76,1729.0,794.0,0.1326991027832031,607.140625,0.9915
QQQ,2026-04-09,call,603.0,4.8,4.88,3509.0,3609.0,0.1254970263671875,607.140625,0.9932
QQQ,2026-04-09,call,604.0,4.09,4.14,3936.0,697.0,0.1253749572753906,607.140625,0.9948
QQQ,2026-04-09,call,605.0,3.4,3.46,12850.0,1071.0,0.1252528881835937,607.140625,0.9965
QQQ,2026-04-09,call,606.0,2.75,2.8,11353.0,800.0,0.1224452990722656,607.140625,0.9981
QQQ,2026-04-09,call,607.0,2.21,2.24,8095.0,493.0,0.121529780883789,607.140625,0.9998
QQQ,2026-04-09,call,608.0,1.71,1.74,9319.0,586.0,0.1198818481445312,607.140625,1.0014
QQQ,2026-04-09,call,609.0,1.27,1.3,5888.0,431.0,0.1173183972167968,607.140625,1.0031
QQQ,2026-04-09,call,610.0,0.93,0.96,14235.0,4972.0,0.1163418444824218,607.140625,1.0047
QQQ,2026-04-09,call,611.0,0.67,0.68,4287.0,204.0,0.1147549462890625,607.140625,1.0064
QQQ,2026-04-09,call,612.0,0.46,0.47,4948.0,68.0,0.1137783935546875,607.140625,1.008
QQQ,2026-04-09,call,613.0,0.31,0.32,3949.0,237.0,0.1135342553710937,607.140625,1.0097
QQQ,2026-04-09,call,614.0,0.21,0.22,11365.0,150.0,0.114266669921875,607.140625,1.0113
QQQ,2026-04-09,call,615.0,0.14,0.15,5542.0,4184.0,0.1154873608398437,607.140625,1.0129
QQQ,2026-04-09,call,616.0,0.1,0.11,2722.0,41.0,0.1186611572265625,607.140625,1.0146
QQQ,2026-04-09,call,617.0,0.07,0.09,3654.0,160.0,0.124032197265625,607.140625,1.0162
QQQ,2026-04-09,call,618.0,0.06,0.07,2834.0,69.0,0.1284266845703124,607.140625,1.0179
QQQ,2026-04-09,call,619.0,0.04,0.05,782.0,16.0,0.1308680664062499,607.140625,1.0195
QQQ,2026-04-09,call,620.0,0.03,0.04,1283.0,228.0,0.13477427734375,607.140625,1.0212
QQQ,2026-04-09,call,621.0,0.02,0.03,635.0,115.0,0.13868048828125,607.140625,1.0228
QQQ,2026-04-09,call,623.0,0.02,0.03,342.0,25.0,0.155281884765625,607.140625,1.0261
QQQ,2026-04-09,call,625.0,0.01,0.02,630.0,159.0,0.164070859375,607.140625,1.0294
QQQ,2026-04-09,call,626.0,0.01,0.02,45.0,79.0,0.17188328125,607.140625,1.0311
QQQ,2026-04-09,call,628.0,0.01,0.02,23.0,48.0,0.187508125,607.140625,1.0344
QQQ,2026-04-09,call,629.0,0.01,0.02,2.0,139.0,0.195320546875,607.140625,1.036
QQQ,2026-04-09,call,630.0,0.01,0.02,541.0,458.0,0.2011798632812499,607.140625,1.0377
QQQ,2026-04-09,call,635.0,0.0,0.01,5291.0,5540.0,0.2226640234374999,607.140625,1.0459
QQQ,2026-04-09,call,640.0,0.0,0.01,530.0,295.0,0.257819921875,607.140625,1.0541
QQQ,2026-04-09,call,710.0,0.0,0.01,20.0,20.0,0.6562534375000001,607.140625,1.1694
QQQ,2026-04-09,put,495.0,0.01,0.02,4707.0,700.0,0.92187578125,607.140625,0.8153
QQQ,2026-04-09,put,500.0,0.01,0.02,7418.0,5077.0,0.8828136718749999,607.140625,0.8235
QQQ,2026-04-09,put,501.0,0.01,0.02,4577.0,504.0,0.87500125,607.140625,0.8252
QQQ,2026-04-09,put,502.0,0.01,0.02,3915.0,180.0,0.867188828125,607.140625,0.8268
QQQ,2026-04-09,put,503.0,0.01,0.02,968.0,218.0,0.85937640625,607.140625,0.8285
QQQ,2026-04-09,put,504.0,0.01,0.02,5.0,220.0,0.8437515624999999,607.140625,0.8301
QQQ,2026-04-09,put,505.0,0.01,0.02,1531.0,88.0,0.8437515624999999,607.140625,0.8318
QQQ,2026-04-09,put,506.0,0.01,0.02,1.0,30.0,0.8281267187499999,607.140625,0.8334
QQQ,2026-04-09,put,507.0,0.01,0.02,9.0,108.0,0.8203142968749999,607.140625,0.8351
QQQ,2026-04-09,put,508.0,0.01,0.02,10.0,243.0,0.8125018749999999,607.140625,0.8367
QQQ,2026-04-09,put,509.0,0.01,0.02,14.0,62.0,0.804689453125,607.140625,0.8384
QQQ,2026-04-09,put,510.0,0.01,0.02,96.0,1638.0,0.79687703125,607.140625,0.84
QQQ,2026-04-09,put,511.0,0.01,0.02,3.0,87.0,0.789064609375,607.140625,0.8417
QQQ,2026-04-09,put,512.0,0.01,0.02,5.0,565.0,0.7812521875,607.140625,0.8433
QQQ,2026-04-09,put,513.0,0.01,0.02,12.0,49.0,0.773439765625,607.140625,0.8449
QQQ,2026-04-09,put,514.0,0.01,0.02,31.0,114.0,0.7656273437500001,607.140625,0.8466
QQQ,2026-04-09,put,515.0,0.01,0.02,319.0,381.0,0.7578149218750001,607.140625,0.8482
QQQ,2026-04-09,put,520.0,0.01,0.02,150.0,899.0,0.7187528125,607.140625,0.8565
QQQ,2026-04-09,put,525.0,0.01,0.02,167.0,1080.0,0.6718782812500002,607.140625,0.8647
QQQ,2026-04-09,put,530.0,0.01,0.03,515.0,3174.0,0.6523472265625001,607.140625,0.8729
QQQ,2026-04-09,put,535.0,0.02,0.03,96.0,1849.0,0.6250037500000001,607.140625,0.8812
QQQ,2026-04-09,put,540.0,0.02,0.03,659.0,1078.0,0.5820354296875,607.140625,0.8894
QQQ,2026-04-09,put,541.0,0.02,0.04,118.0,557.0,0.585941640625,607.140625,0.8911
QQQ,2026-04-09,put,542.0,0.02,0.04,9.0,112.0,0.57812921875,607.140625,0.8927
QQQ,2026-04-09,put,543.0,0.02,0.04,462.0,96.0,0.570316796875,607.140625,0.8944
QQQ,2026-04-09,put,544.0,0.02,0.04,137.0,492.0,0.5585981640625001,607.140625,0.896
QQQ,2026-04-09,put,545.0,0.02,0.04,166.0,4711.0,0.5507857421875001,607.140625,0.8977
QQQ,2026-04-09,put,546.0,0.02,0.03,388.0,197.0,0.5312546875,607.140625,0.8993
QQQ,2026-04-09,put,547.0,0.02,0.03,61.0,158.0,0.523442265625,607.140625,0.9009
QQQ,2026-04-09,put,548.0,0.02,0.03,193.0,152.0,0.51562984375,607.140625,0.9026
QQQ,2026-04-09,put,549.0,0.03,0.04,284.0,229.0,0.5273484765625001,607.140625,0.9042
QQQ,2026-04-09,put,550.0,0.03,0.04,287.0,10354.0,0.5195360546875,607.140625,0.9059
QQQ,2026-04-09,put,551.0,0.03,0.04,1050.0,607.0,0.5097705273437501,607.140625,0.9075
QQQ,2026-04-09,put,552.0,0.03,0.04,551.0,606.0,0.500005,607.140625,0.9092
QQQ,2026-04-09,put,553.0,0.03,0.04,583.0,251.0,0.500005,607.140625,0.9108
QQQ,2026-04-09,put,554.0,0.03,0.04,141.0,425.0,0.492192578125,607.140625,0.9125
QQQ,2026-04-09,put,555.0,0.03,0.04,312.0,1617.0,0.48242705078125,607.140625,0.9141
QQQ,2026-04-09,put,556.0,0.03,0.04,171.0,317.0,0.47461462890625,607.140625,0.9158
QQQ,2026-04-09,put,557.0,0.03,0.04,415.0,595.0,0.4648491015625,607.140625,0.9174
QQQ,2026-04-09,put,558.0,0.04,0.05,398.0,767.0,0.4687553125,607.140625,0.9191
QQQ,2026-04-09,put,559.0,0.04,0.05,192.0,513.0,0.460942890625,607.140625,0.9207
QQQ,2026-04-09,put,560.0,0.04,0.05,758.0,5147.0,0.45117736328125,607.140625,0.9224
QQQ,2026-04-09,put,561.0,0.04,0.05,514.0,623.0,0.4414118359375,607.140625,0.924
QQQ,2026-04-09,put,562.0,0.04,0.05,315.0,835.0,0.4335994140625,607.140625,0.9257
QQQ,2026-04-09,put,563.0,0.04,0.06,1981.0,777.0,0.4335994140625,607.140625,0.9273
QQQ,2026-04-09,put,564.0,0.05,0.06,176.0,382.0,0.4257869921875,607.140625,0.9289
QQQ,2026-04-09,put,565.0,0.05,0.06,856.0,2320.0,0.4160214648437499,607.140625,0.9306
QQQ,2026-04-09,put,566.0,0.05,0.06,172.0,2720.0,0.40820904296875,607.140625,0.9322
QQQ,2026-04-09,put,567.0,0.05,0.06,231.0,361.0,0.398443515625,607.140625,0.9339
QQQ,2026-04-09,put,568.0,0.06,0.07,152.0,540.0,0.397466962890625,607.140625,0.9355
QQQ,2026-04-09,put,569.0,0.06,0.07,356.0,551.0,0.38867798828125,607.140625,0.9372
QQQ,2026-04-09,put,570.0,0.06,0.07,1555.0,6048.0,0.3789124609375,607.140625,0.9388
QQQ,2026-04-09,put,571.0,0.07,0.08,204.0,884.0,0.37695935546875,607.140625,0.9405
QQQ,2026-04-09,put,572.0,0.07,0.08,128.0,599.0,0.367193828125,607.140625,0.9421
QQQ,2026-04-09,put,573.0,0.08,0.09,205.0,1294.0,0.3632876171875,607.140625,0.9438
QQQ,2026-04-09,put,574.0,0.08,0.09,271.0,5112.0,0.3544986425781249,607.140625,0.9454
QQQ,2026-04-09,put,575.0,0.09,0.1,5770.0,5773.0,0.3505924316406249,607.140625,0.9471
QQQ,2026-04-09,put,576.0,0.09,0.1,120.0,579.0,0.340826904296875,607.140625,0.9487
QQQ,2026-04-09,put,577.0,0.1,0.11,398.0,705.0,0.335944140625,607.140625,0.9504
QQQ,2026-04-09,put,578.0,0.1,0.11,1194.0,1286.0,0.32617861328125,607.140625,0.952
QQQ,2026-04-09,put,579.0,0.11,0.12,1252.0,917.0,0.3203192968749999,607.140625,0.9537
QQQ,2026-04-09,put,580.0,0.11,0.13,2517.0,9334.0,0.3144599804687499,607.140625,0.9553
QQQ,2026-04-09,put,581.0,0.12,0.13,609.0,2937.0,0.304694453125,607.140625,0.9569
QQQ,2026-04-09,put,582.0,0.13,0.14,1345.0,2107.0,0.2983468603515624,607.140625,0.9586
QQQ,2026-04-09,put,583.0,0.14,0.15,1717.0,1617.0,0.2915109912109374,607.140625,0.9602
QQQ,2026-04-09,put,584.0,0.14,0.16,1725.0,1203.0,0.2841868457031249,607.140625,0.9619
QQQ,2026-04-09,put,585.0,0.16,0.17,1752.0,1115.0,0.2768627001953124,607.140625,0.9635
QQQ,2026-04-09,put,586.0,0.17,0.18,768.0,488.0,0.2690502783203125,607.140625,0.9652
QQQ,2026-04-09,put,587.0,0.18,0.19,727.0,292.0,0.2612378564453125,607.140625,0.9668
QQQ,2026-04-09,put,588.0,0.22,0.23,1159.0,346.0,0.25977302734375,607.140625,0.9685
QQQ,2026-04-09,put,589.0,0.23,0.24,844.0,187.0,0.2509840527343749,607.140625,0.9701
QQQ,2026-04-09,put,590.0,0.24,0.26,3918.0,250.0,0.2436599072265625,607.140625,0.9718
QQQ,2026-04-09,put,591.0,0.28,0.29,818.0,86.0,0.2378005908203124,607.140625,0.9734
QQQ,2026-04-09,put,592.0,0.32,0.33,1486.0,73.0,0.2329178271484375,607.140625,0.9751
QQQ,2026-04-09,put,593.0,0.37,0.38,2958.0,47.0,0.22852333984375,607.140625,0.9767
QQQ,2026-04-09,put,594.0,0.39,0.4,2393.0,26.0,0.2190019506835937,607.140625,0.9784
QQQ,2026-04-09,put,595.0,0.44,0.46,6306.0,82.0,0.2141191870117187,607.140625,0.98
QQQ,2026-04-09,put,597.0,0.59,0.61,2797.0,25.0,0.2043536596679687,607.140625,0.9833
QQQ,2026-04-09,put,598.0,0.7,0.72,3528.0,10.0,0.2006915869140624,607.140625,0.9849
QQQ,2026-04-09,put,600.0,0.93,0.95,18249.0,52.0,0.1898274377441406,607.140625,0.9882
QQQ,2026-04-10,call,450.0,154.41,157.96,20.0,102.0,1.7153334545898438,607.140625,0.7412
QQQ,2026-04-10,call,470.0,134.4,137.77,10.0,20.0,1.4375028125,607.140625,0.7741
QQQ,2026-04-10,call,485.0,119.4,122.95,6.0,13.0,1.3393587719726558,607.140625,0.7988
QQQ,2026-04-10,call,500.0,104.41,108.01,17.0,198.0,1.199711032714844,607.140625,0.8235
QQQ,2026-04-10,call,510.0,94.42,97.94,10.0,13.0,1.080571003417969,607.140625,0.84
QQQ,2026-04-10,call,520.0,84.45,88.03,7.0,129.0,0.9992675854492188,607.140625,0.8565
QQQ,2026-04-10,call,525.0,79.52,83.03,2.0,175.0,0.948242705078125,607.140625,0.8647
QQQ,2026-04-10,call,530.0,74.64,77.96,8.0,235.0,0.8833019482421874,607.140625,0.8729
QQQ,2026-04-10,call,535.0,69.73,73.04,4.0,217.0,0.848634326171875,607.140625,0.8812
QQQ,2026-04-10,call,540.0,64.6,67.98,12.0,394.0,0.7868673657226561,607.140625,0.8894
QQQ,2026-04-10,call,545.0,59.44,63.0,30.0,285.0,0.7402369726562499,607.140625,0.8977
QQQ,2026-04-10,call,550.0,54.54,58.01,88.0,453.0,0.6911651977539064,607.140625,0.9059
QQQ,2026-04-10,call,551.0,53.6,57.01,44.0,23.0,0.6811555322265627,607.140625,0.9075
QQQ,2026-04-10,call,553.0,51.61,55.02,11.0,51.0,0.6623568920898439,607.140625,0.9108
QQQ,2026-04-10,call,555.0,49.57,53.08,294.0,601.0,0.6511265356445313,607.140625,0.9141
QQQ,2026-04-10,call,556.0,48.51,52.08,1.0,123.0,0.6408727319335938,607.140625,0.9158
QQQ,2026-04-10,call,557.0,47.44,51.09,24.0,138.0,0.6320837573242188,607.140625,0.9174
QQQ,2026-04-10,call,558.0,46.6,50.09,4.0,90.0,0.6215858154296876,607.140625,0.9191
QQQ,2026-04-10,call,559.0,45.63,49.04,1.0,67.0,0.6040078662109377,607.140625,0.9207
QQQ,2026-04-10,call,560.0,45.45,48.07,52.0,556.0,0.5981485498046876,607.140625,0.9224
QQQ,2026-04-10,call,561.0,43.56,47.08,1.0,677.0,0.5893595751953126,607.140625,0.924
QQQ,2026-04-10,call,562.0,42.6,46.12,4.0,101.0,0.5844768115234374,607.140625,0.9257
QQQ,2026-04-10,call,563.0,42.46,45.08,253.0,2821.0,0.5686078295898438,607.140625,0.9273
QQQ,2026-04-10,call,564.0,40.61,44.0,16.0,387.0,0.5468795312500001,607.140625,0.9289
QQQ,2026-04-10,call,565.0,39.62,43.01,449.0,3506.0,0.5380905566406251,607.140625,0.9306
QQQ,2026-04-10,call,566.0,38.6,42.02,33.0,341.0,0.5290574438476563,607.140625,0.9322
QQQ,2026-04-10,call,567.0,37.64,41.13,15.0,241.0,0.53320779296875,607.140625,0.9339
QQQ,2026-04-10,call,568.0,36.66,40.14,9.0,2859.0,0.5239305419921875,607.140625,0.9355
QQQ,2026-04-10,call,569.0,35.67,39.15,24.0,988.0,0.514653291015625,607.140625,0.9372
QQQ,2026-04-10,call,570.0,35.5,38.16,73.0,1247.0,0.5053760400390624,607.140625,0.9388
QQQ,2026-04-10,call,571.0,33.72,37.28,147.0,274.0,0.5085498364257812,607.140625,0.9405
QQQ,2026-04-10,call,572.0,32.73,35.16,39.0,241.0,0.2724682128906249,607.140625,0.9421
QQQ,2026-04-10,call,573.0,31.74,35.1,68.0,402.0,0.4660697924804688,607.140625,0.9438
QQQ,2026-04-10,call,574.0,30.76,34.17,37.0,1278.0,0.4636284106445312,607.140625,0.9454
QQQ,2026-04-10,call,575.0,30.67,33.23,131.0,1501.0,0.4594780615234375,607.140625,0.9471
QQQ,2026-04-10,call,576.0,28.75,32.23,33.0,672.0,0.4484918432617187,607.140625,0.9487
QQQ,2026-04-10,call,577.0,28.92,31.22,157.0,1670.0,0.436529072265625,607.140625,0.9504
QQQ,2026-04-10,call,578.0,27.97,30.21,138.0,465.0,0.4243221630859375,607.140625,0.952
QQQ,2026-04-10,call,579.0,25.68,29.32,39.0,1112.0,0.4245663012695312,607.140625,0.9537
QQQ,2026-04-10,call,580.0,25.98,27.1,508.0,2176.0,1.0000000000000004e-05,607.140625,0.9553
QQQ,2026-04-10,call,581.0,23.75,27.31,149.0,1546.0,0.4011290356445312,607.140625,0.9569
QQQ,2026-04-10,call,582.0,24.13,26.35,103.0,1175.0,0.393560751953125,607.140625,0.9586
QQQ,2026-04-10,call,583.0,21.82,24.44,123.0,3208.0,0.2739330419921875,607.140625,0.9602
QQQ,2026-04-10,call,584.0,20.86,23.29,340.0,3172.0,0.23438265625,607.140625,0.9619
QQQ,2026-04-10,call,585.0,20.94,23.27,2427.0,5124.0,0.3518131225585937,607.140625,0.9635
QQQ,2026-04-10,call,586.0,20.22,21.65,1779.0,2567.0,0.2758861474609374,607.140625,0.9652
QQQ,2026-04-10,call,587.0,19.05,20.55,213.0,1668.0,0.2526930200195312,607.140625,0.9668
QQQ,2026-04-10,call,588.0,18.42,19.87,547.0,2145.0,0.2797923583984374,607.140625,0.9685
QQQ,2026-04-10,call,589.0,17.19,18.79,215.0,1437.0,0.260749580078125,607.140625,0.9701
QQQ,2026-04-10,call,590.0,16.48,17.3,2704.0,8229.0,0.1845784667968749,607.140625,0.9718
QQQ,2026-04-10,call,591.0,15.4,16.53,353.0,1683.0,0.2102129760742187,607.140625,0.9734
QQQ,2026-04-10,call,592.0,15.1,15.79,541.0,3054.0,0.2280350634765625,607.140625,0.9751
QQQ,2026-04-10,call,593.0,13.86,14.78,456.0,2108.0,0.2160722924804687,607.140625,0.9767
QQQ,2026-04-10,call,594.0,13.32,13.7,530.0,2490.0,0.1975177905273437,607.140625,0.9784
QQQ,2026-04-10,call,595.0,12.53,12.88,7846.0,10858.0,0.2024005541992187,607.140625,0.98
QQQ,2026-04-10,call,596.0,11.61,12.02,702.0,7108.0,0.2017902087402343,607.140625,0.9817
